"","Entity.name","Lat","Long","Elv","gdd","MI","Tmin","alpha","Tmax","Hill_N2","Abies","Acer","Aconitum","Adonis","Aesculus","Alnus","Alnus.alnobetula","Amaranthaceae","Amaryllidaceae","Amygdaloideae","Andromeda","Apiaceae","Aquilegia","Arbutus","Arctostaphylos","Argania","Artemisia","Asparagaceae","Asteraceae","Asteraceae..Liguliflorae.","Asteroideae","Astragalus","Berberis","Betula","Betula..Chamaebetula.","Boraginaceae","Brassicaceae","Bruckenthalia","Buxus","Calluna","Campanulaceae","Caprifoliaceae","Caragana","Carduoideae","Carpinus.betulus","Carpinus.orientalis.Ostrya","Caryophyllaceae","Cassiope","Castanea","Cedrus","Celastraceae","Celtis","Ceratonia","Cichorioideae","Cistaceae","Cistus","Clematis","Colchicaceae","Convolvulaceae","Cornus","Corylus","Cotinus","Crassulaceae","Crataegus","Cupressaceae","Cyperaceae","Cytinaceae","Daphne","Delphinium","Dennstaedtiaceae","Diapensia","Dryas","Empetrum","Ephedra","Equisetum","Erica","Ericaceae","Euonymus","Euphorbiaceae","Fabaceae","Fabaceae..herbs.","Fagus","Frangula","Fraxinus","Genisteae","Gentianaceae","Geraniaceae","Halimium","Hedera","Helianthemum","Helleborus","Hippophae","Huperzia","Hypericaceae","Ilex","Impatiens","Iridaceae","Jasminum","Juglans","Juncaceae","Kalmia","Lamiaceae","Larix","Lavandula","Ledum","Ligustrum","Liliaceae","Linaceae","Linnaea","Linum","Lonicera","Lycopodium","Lysimachia","Lythraceae","Malus","Malvaceae","Melanthiaceae","Mercurialis","Montiaceae","Moraceae","Myrica","Myrtaceae","Nartheciaceae","Nerium","Nitrariaceae","Olea","Oleaceae","Onagraceae","Ononis","Ophioglossaceae","Orobanchaceae","Osmundaceae","Oxalidaceae","Oxyria.Rumex","Paliurus","Papaveraceae","Parrotia","Phillyrea","Picea","Picea.orientalis","Pinus..diploxylon.","Pinus..haploxylon.","Pistacia","Plantaginaceae","Platanus","Plumbaginaceae","Poaceae","Polemoniaceae","Polygalaceae","Polygonaceae","Polygonum","Polypodiales","Populus","Portulacaceae","Potentilla","Primulaceae","Prunus","Pteridaceae","Pterocarya","Quercus.deciduous","Quercus.evergreen","Quercus.intermediate","Ranunculaceae","Ranunculus","Resedaceae","Rhamnaceae","Rhamnus","Rhododendron","Rhus","Ribes","Rosaceae","Rosmarinus","Rubiaceae","Rubus","Ruscus","Salix","Salvia","Sambucus","Sanguisorba.group","Santalaceae","Saxifragaceae","Scrophulariaceae","Solanaceae","Sorbus","Styrax","Tamarix","Taxus","Teucrium","Thalictrum","Thymelaeaceae","Tilia","Tofieldia","Trollius","Ulmus","Ulmus.Zelkova","Urticaceae","Vaccinium","Valerianaceae","Verbenaceae","Viburnum","Violaceae","Viscum","Vitex","Ziziphus","Zygophyllaceae"
"1","ID_1",29.4,-9.48,700,6432.464317,0.141966167,11.72763791,0.177676793158352,23.5187419091781,1.54390331367495,0,0,0,0,0,0,0,0.0062479505,0,0,0,0.0023731855,0,0,0,0.0101917535,0.8142615505,0,0,0,0.0148345675,0,0,0.000768049,0,0.000768049,0.011900447,0,0,0,0,0,0,0.001570617,0,0,0.029254906,0,0,0,0,0,0,0.0209789605,0,0,0,0,0,0,0,0,0,0,0.0023386665,0.000768049,0,0,0,0,0,0,0,0.0168970815,0,0.0015360985,0,0,0.0176651305,0.000802568,0.000802568,0,0,0,0,0,0.000802568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108907645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070850375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768049,0,0,0.011727852,0,0.000768049,0.010088196,0,0,0,0,0.001570617,0,0,0,0,0,0,0,0,0.0023386665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","ID_2",29.42,-9.48,750,6369.477572,0.145823106,11.46242279,0.182436105546331,23.438824179863,2.39395359879675,0,0,0,0,0,0,0,0.008361204,0,0,0,0.005016722,0,0,0,0.010033445,0.27090301,0,0,0,0.010033445,0,0,0,0,0,0.016722408,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0.005016722,0,0,0,0,0,0,0,0,0,0,0.585284281,0,0,0,0,0,0,0,0,0.003344482,0,0,0,0,0.001672241,0,0,0,0,0,0.001672241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001672241,0,0,0,0,0.001672241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008361204,0,0,0,0,0,0,0,0.003344482,0,0,0,0,0,0,0,0,0,0.015050167,0,0,0.011705686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001672241,0,0,0,0,0,0,0,0,0,0,0,0.001672241,0,0,0,0,0,0,0,0,0.015050167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","ID_3",29.5,35.5,350,7693.740641,0.029432584,11.87688737,0.0370743472873604,30.2805955943836,1.59980959300283,0,0,0,0,0,0,0,0.781690141,0,0,0,0.003521127,0,0,0,0,0.10915493,0,0,0,0.003521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01056338,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0,0,0,0,0.017605634,0,0,0,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0.007042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003521127,0,0,0.003521127,0,0,0.003521127,0,0,0.038732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007042254,0,0,0,0,0,0,0,0,0,0,0
"4","ID_4",29.55,35.42,960,6741.463464,0.037436573,8.600407204,0.0471480461226194,28.339118626137,3.44110490680025,0,0,0,0,0,0,0,0.473684211,0,0,0,0.011278195,0,0,0,0,0.07518797,0,0,0.011278195,0.236842105,0.015037594,0,0,0,0.003759398,0.033834586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003759398,0,0,0,0,0,0,0,0,0,0,0.003759398,0,0,0,0,0,0,0,0,0.045112782,0,0,0,0,0,0.003759398,0,0.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011278195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003759398,0,0.011278195,0,0.007518797,0,0.007518797,0,0,0.007518797,0.003759398,0,0,0,0,0,0,0,0,0.003759398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003759398,0,0,0,0
"5","ID_5",29.56,35.41,1012,6660.191881,0.0381207635,8.3209511585,0.0480088909027528,28.1732509291712,3.6997979884179,0,0,0,0,0,0,0,0.3867412495,0,0,0,0.0231501995,0,0,0,0,0.0325653525,0,0,0.081247231,0.286497563,0.007476739,0,0,0,0,0.0204918035,0,0,0,0,0,0,0,0,0,0.0115751,0,0,0,0.006756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033783785,0,0,0,0,0,0,0,0,0.007476739,0,0,0,0,0,0,0,0.012295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0,0,0,0,0.0081967215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033783785,0,0.0040983605,0,0.036663713,0,0,0.007476739,0.0115751,0,0,0,0.0040983605,0,0,0,0,0.0040983605,0,0,0,0,0,0,0,0,0,0,0,0,0.0040983605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183318565,0,0,0,0,0,0
"6","ID_6",29.58,-9.35,1300,5707.22473,0.185704409,8.562249673,0.231303502082114,22.7102146009726,8.82600846114128,0,0,0,0,0,0,0,0.023201856,0,0,0,0.025522042,0,0,0,0.030162413,0.060324826,0,0,0,0.218097448,0,0,0,0,0,0.011600928,0,0,0,0,0,0,0.004640371,0,0,0.020881671,0,0,0,0,0,0,0.174013921,0,0.002320186,0,0,0.016241299,0,0,0,0,0,0.053364269,0.006960557,0,0,0,0,0,0,0,0.006960557,0,0,0,0,0,0.018561485,0,0,0,0,0.011600928,0,0,0,0,0.002320186,0,0,0,0,0,0,0,0,0,0,0,0.009280742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004640371,0,0,0,0.060324826,0,0,0,0,0,0,0,0.011600928,0,0,0,0,0,0,0.046403712,0,0,0.013921114,0,0,0.136890951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016241299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013921114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","ID_7",29.68,-9.02,1100,6003.906476,0.169538413,9.514296706,0.211575018620377,23.3838209707123,8.11994178600795,0,0,0,0,0,0,0,0.0093296225,0,0,0,0.058432623,0,0,0,0.0301623045,0.0926551375,0,0,0,0.164581835,0,0,0.0008912655,0,0.038152422,0.033086281,0,0,0,0,0,0,0.0138693435,0,0,0.0518028585,0,0,0,0,0,0,0.168652469,0,0.012086812,0,0,0.0037318485,0,0,0,0,0,0.0126445045,0.0055977735,0,0,0,0,0,0,0,0.00576456,0,0,0,0,0.001782531,0.0055977735,0,0,0,0,0.003815242,0.0008912655,0.0018659245,0,0,0.000974659,0,0,0,0,0,0,0,0,0.0008912655,0,0,0.0053475935,0,0,0,0,0.0008912655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008912655,0,0,0,0.0316946555,0.0008912655,0,0,0,0,0,0,0.0108619735,0,0,0,0.0008912655,0,0,0.00275719,0,0,0.0223077005,0,0.0018659245,0.1667135755,0,0,0,0,0,0,0,0,0.024006838,0,0,0,0,0.001782531,0,0,0.0008912655,0,0,0,0,0,0,0,0,0.002673797,0,0,0,0,0,0,0.0047065075,0,0.0035650625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","ID_8",29.78,-8.85,1000,6171.872686,0.160201671,9.978499969,0.20012963339602,23.8399805022329,5.69451406202805,0,0,0,0,0,0,0,0.013986014,0,0,0,0.013986014,0,0,0,0.020979021,0.384615385,0,0,0,0.037296037,0,0,0,0,0.002331002,0.004662005,0,0,0,0,0,0,0.020979021,0,0,0.060606061,0,0,0,0,0,0,0.067599068,0,0,0,0,0.023310023,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0,0,0.004662005,0,0,0,0,0,0.093240093,0,0,0,0,0.027972028,0,0,0,0,0.004662005,0,0,0,0,0,0,0,0,0.002331002,0,0,0.006993007,0,0,0,0,0.013986014,0,0,0,0,0,0,0,0,0,0,0.060606061,0,0,0,0,0,0,0,0.013986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002331002,0,0,0.013986014,0,0,0.025641026,0,0,0,0.006993007,0.006993007,0,0,0,0,0,0,0,0,0.011655012,0,0.006993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004662005,0,0,0,0.002331002,0,0,0,0.037296037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","ID_9",29.85,-9.25,1600,5308.293408,0.214385246,6.944133925,0.266000514121162,22.1424052969178,10.3766713278253,0,0,0,0,0,0,0,0.038002172,0,0,0,0.036916395,0,0,0,0.005428882,0.143322476,0,0,0,0.030401737,0,0,0.001085776,0,0.001085776,0.120521173,0,0,0,0,0,0,0.003257329,0,0,0.015200869,0,0,0,0,0,0.001085776,0.043431053,0,0.003257329,0,0,0,0,0,0,0,0,0.148751357,0.005428882,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0.001085776,0.01194354,0,0,0.001085776,0.004343105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001085776,0,0,0,0,0,0,0,0.008686211,0,0,0,0,0.001085776,0,0,0,0,0,0.001085776,0,0,0,0.005428882,0,0,0,0.083604777,0.001085776,0,0,0,0,0,0,0.009771987,0,0.002171553,0,0,0,0,0.148751357,0,0.022801303,0.013029316,0,0.001085776,0.051031488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02062975,0,0.001085776,0,0,0,0,0,0.002171553,0,0,0,0,0,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0,0,0.001085776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002171553,0
"10","ID_10",29.86,-9.52,200,6908.103537,0.122691386,14.09817271,0.153815927491971,23.7544494105479,10.5458954329254,0,0,0,0,0,0,0,0.052873563,0.002298851,0,0,0.068965517,0,0,0,0.193103448,0.013793103,0,0,0,0.096551724,0,0,0.002298851,0,0,0.04137931,0,0,0,0,0,0,0.006896552,0,0,0.073563218,0,0,0,0,0,0,0.147126437,0,0,0,0,0,0,0,0,0,0.002298851,0.022988506,0.018390805,0,0,0,0,0,0,0,0.006896552,0,0.006896552,0,0,0.006896552,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002298851,0,0,0.002298851,0,0,0,0,0.087356322,0,0,0,0,0.006896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03908046,0,0,0,0,0,0,0,0.013793103,0,0,0,0.002298851,0,0,0.004597701,0,0.006896552,0.016091954,0,0.002298851,0.016091954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022988506,0,0,0,0,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0,0,0.009195402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11","ID_11",29.86,-9.44,175,6959.537454,0.119335894,14.21072499,0.149649853383519,23.9237268127397,2.44814280069077,0,0,0,0,0,0,0,0.01426025,0,0,0,0.01426025,0,0,0,0.629233512,0.005347594,0,0,0,0.032085561,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0.001782531,0,0,0.001782531,0,0,0,0,0,0,0.040998217,0,0,0,0,0.001782531,0,0,0,0,0,0,0.001782531,0,0,0,0,0,0,0,0.028520499,0,0,0,0,0.001782531,0.003565062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053475936,0,0,0,0,0,0,0,0,0,0,0.001782531,0,0,0,0,0,0,0,0.012477718,0,0,0,0,0,0,0,0,0,0.001782531,0,0,0,0,0.001782531,0,0.001782531,0.021390374,0,0.003565062,0.03030303,0,0,0,0,0,0,0,0,0.060606061,0,0,0,0,0.003565062,0,0,0,0,0,0,0,0,0,0.007130125,0,0,0,0,0,0,0,0,0,0,0.003565062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","ID_12",29.88,-9.5,1500,5396.211029,0.210108117,7.471936215,0.260852579410085,22.0963433959589,10.8975056334745,0,0,0,0,0,0,0,0.029585799,0,0,0,0.066568047,0,0,0,0.00295858,0.106508876,0,0,0,0.017751479,0,0,0,0,0,0.109467456,0,0,0,0,0,0,0.00295858,0,0,0.016272189,0,0,0,0,0,0,0.053254438,0,0,0,0,0,0,0,0,0,0,0.159763314,0,0,0,0,0,0,0,0,0.00147929,0,0,0,0,0,0,0.00739645,0,0,0,0.00147929,0,0.00147929,0,0,0.00147929,0,0,0,0,0,0,0,0,0.00147929,0,0,0,0,0,0,0,0.00739645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591716,0,0,0,0.088757396,0.00147929,0,0,0,0,0,0,0.023668639,0,0.00147929,0,0.00147929,0,0,0.140532544,0,0.022189349,0.034023669,0,0.00147929,0.062130178,0,0.00147929,0,0,0,0,0,0,0,0,0,0,0,0.016272189,0,0,0,0,0,0,0,0,0,0.00147929,0,0,0,0,0,0,0,0,0.00147929,0,0.00443787,0,0,0,0,0,0,0,0.00443787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","ID_13",29.95,-9.7,150,6905.824796,0.124947055,14.33977834,0.156614550838537,23.5003575284931,10.6931946817189,0,0,0,0,0,0,0,0.138461538,0,0,0,0.156410256,0,0,0,0.01025641,0.033333333,0,0,0,0.11025641,0,0,0,0,0,0.035897436,0,0,0,0,0,0,0.015384615,0,0,0.028205128,0,0,0,0,0,0,0.112820513,0,0,0,0,0,0,0,0,0,0,0.002564103,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0.048717949,0.071794872,0,0,0,0,0,0,0,0,0,0.002564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0.002564103,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0.041025641,0,0,0.102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002564103,0,0,0,0,0,0,0,0.002564103,0,0.002564103,0,0,0,0,0.002564103,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002564103,0
"14","ID_14",29.95,-9.65,125,6943.703752,0.122653954,14.45623298,0.153769472056051,23.5914588117808,10.4029494740036,0,0,0,0,0,0,0,0.044510386,0,0,0,0.077151335,0,0,0,0.011869436,0.014836795,0,0,0,0.044510386,0,0,0,0,0,0.017804154,0,0,0,0,0,0,0.017804154,0,0,0.023738872,0,0,0.002967359,0,0,0,0.077151335,0,0.002967359,0,0,0,0,0,0,0,0,0.005934718,0,0,0,0,0,0,0,0,0.005934718,0,0,0,0,0.181008902,0.154302671,0,0,0,0,0,0,0.002967359,0,0,0.059347181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005934718,0,0,0,0.017804154,0.011869436,0,0,0,0,0,0,0.011869436,0,0.005934718,0,0,0,0,0,0,0,0.03264095,0,0,0.127596439,0,0,0,0.017804154,0,0,0,0,0,0,0,0,0,0.008902077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008902077,0,0,0,0,0,0,0,0.002967359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","ID_15",29.95,-9.6,50,7040.324339,0.117161524,14.8271168,0.14694841472828,23.7500028657534,7.56236318327534,0,0,0,0,0,0,0,0.1875,0,0,0,0.125,0,0,0,0,0.013888889,0,0,0,0.083333333,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0.006944444,0,0,0.048611111,0,0,0,0,0,0.006944444,0.194444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173611111,0.013888889,0,0,0,0,0,0,0,0,0,0.048611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0,0.006944444,0.006944444,0,0.006944444,0.006944444,0,0,0,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","ID_16",29.95,-8.64,1600,5365.512259,0.212518741,6.852980216,0.263755181286503,22.5470869566027,1.81151470211251,0,0,0,0,0,0,0,0.002941176,0,0,0,0.002941176,0,0,0,0.014705882,0.020588235,0,0,0,0.047058824,0,0,0,0,0,0.005882353,0,0,0,0,0,0,0.005882353,0,0,0.088235294,0,0,0,0,0,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0.005882353,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0,0.005882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002941176,0,0,0,0,0.005882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002941176,0,0,0.002941176,0,0,0.002941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735294118,0,0,0,0,0,0,0.008823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","ID_17",30.28,-8.5,1000,6189.153329,0.166525155,9.79551746,0.207885177355705,24.1176514660274,1.90296141680229,0,0,0,0,0,0,0,0.002439024,0,0,0,0.009756098,0,0,0,0.719512195,0.017073171,0,0,0,0.06097561,0,0,0,0,0,0.007317073,0,0,0,0,0,0,0.007317073,0,0,0.019512195,0,0,0,0,0,0,0.034146341,0,0,0,0,0,0,0,0,0,0,0.004878049,0.004878049,0,0,0,0,0,0,0,0.007317073,0,0,0,0,0.007317073,0.002439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0.007317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007317073,0,0,0.036585366,0,0,0,0,0.002439024,0,0,0,0,0,0,0,0,0.009756098,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002439024,0
"18","ID_18",30.3699,35.4746,1200,6195.31134,0.050803876,6.845366383,0.0639578130277798,27.1015450690548,3.58920724712426,0,0,0,0,0,0,0,0.131889764,0,0,0,0.001968504,0,0,0,0,0.494094488,0,0,0.035433071,0.033464567,0,0,0,0,0.001968504,0,0,0,0,0,0,0,0.007874016,0,0,0.019685039,0,0,0,0,0,0,0,0.001968504,0,0,0,0.001968504,0,0.001968504,0,0,0,0.025590551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013779528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011811024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937008,0,0.011811024,0.094488189,0,0,0.043307087,0,0,0,0,0,0,0,0,0,0,0,0,0.045275591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015748031,0,0,0,0.001968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","ID_19",30.3705,35.4807,1300,6058.706741,0.049207353,6.322249934,0.0619512242323639,26.8761431673699,2.13625210276849,0,0,0,0,0,0,0,0.076492537,0,0,0,0,0,0,0,0,0.675373134,0,0,0.026119403,0.027985075,0,0,0,0,0,0.007462687,0,0,0,0,0,0,0.026119403,0,0,0.005597015,0,0,0,0,0,0,0,0.001865672,0,0,0,0.003731343,0,0.003731343,0,0,0,0.009328358,0,0,0,0,0,0,0,0,0.001865672,0,0,0,0,0,0.03358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013059701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003731343,0,0,0.039179104,0,0,0.02238806,0,0,0,0,0,0,0,0,0,0,0,0,0.020522388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001865672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","ID_20",30.3793,35.4862,1400,5919.656439,0.04776227,5.793515861,0.0601346999492069,26.6429577773562,2.62440035933663,0,0,0,0,0,0,0,0.057301294,0,0,0,0,0,0,0,0,0.600739372,0,0,0.059149723,0.029574861,0,0,0,0,0.001848429,0.003696858,0,0,0,0,0.001848429,0,0.075785582,0,0,0.001848429,0,0,0,0,0,0,0,0,0,0,0,0.001848429,0,0.001848429,0,0,0,0.005545287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011090573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003696858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003696858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848429,0,0,0.049907579,0,0,0.059149723,0,0,0,0,0,0,0,0,0,0,0,0,0.022181146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007393715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","ID_21",30.3909,35.4882,1500,5779.695712,0.046315957,5.263554095,0.0583163778906948,26.4060114502055,1.57520237667522,0,0,0,0,0,0,0,0.022312373,0,0,0,0.004056795,0,0,0,0,0.793103448,0,0,0.034482759,0.016227181,0,0,0,0,0,0,0,0,0,0,0.004056795,0,0,0,0,0.00811359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014198783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002028398,0,0.002028398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002028398,0,0.016227181,0,0,0,0.022312373,0,0,0,0.004056795,0,0,0,0,0,0,0,0,0.052738337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002028398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","ID_22",30.401,35.4885,1600,5640.189393,0.044781348,4.734986934,0.0563867822932036,26.1701604249041,2.1879319018029,0,0,0,0,0,0,0,0.022900763,0,0,0,0.001526718,0,0,0,0,0.140458015,0,0,0.007633588,0.030534351,0,0,0,0,0,0,0,0,0,0,0,0,0.003053435,0,0,0.003053435,0,0,0,0,0,0,0,0,0,0,0,0.001526718,0,0.003053435,0,0,0,0.021374046,0,0,0,0,0,0,0,0,0.001526718,0,0,0,0,0,0.018320611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001526718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018320611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001526718,0,0.009160305,0.018320611,0,0,0.035114504,0,0,0,0,0,0,0,0,0,0.001526718,0,0,0.658015267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001526718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
